id,publication_year,cited_by_count,author_ids
https://openalex.org/W4200466014,2021,44,['https://openalex.org/A5016014168']
https://openalex.org/W3127164973,2021,42,"['https://openalex.org/A5022293526', 'https://openalex.org/A5011732280']"
https://openalex.org/W3180844412,2021,42,"['https://openalex.org/A5034728614', 'https://openalex.org/A5075699074', 'https://openalex.org/A5063531848', 'https://openalex.org/A5102960424']"
https://openalex.org/W97914200,2021,41,"['https://openalex.org/A5069257022', 'https://openalex.org/A5018392096']"
https://openalex.org/W3193947338,2022,31,"['https://openalex.org/A5019136836', 'https://openalex.org/A5054129638', 'https://openalex.org/A5074848625', 'https://openalex.org/A5084395089']"
https://openalex.org/W4308764909,2022,27,"['https://openalex.org/A5042355795', 'https://openalex.org/A5011698674', 'https://openalex.org/A5014300312', 'https://openalex.org/A5056256357', 'https://openalex.org/A5073580328']"
https://openalex.org/W4220691854,2022,26,"['https://openalex.org/A5008178092', 'https://openalex.org/A5072646992', 'https://openalex.org/A5076235905']"
https://openalex.org/W4380685139,2023,15,"['https://openalex.org/A5064355537', 'https://openalex.org/A5059278292', 'https://openalex.org/A5013647304', 'https://openalex.org/A5068484674', 'https://openalex.org/A5070753993']"
https://openalex.org/W1529513611,2006,97,"['https://openalex.org/A5056002493', 'https://openalex.org/A5009445587']"
https://openalex.org/W2115971194,2008,92,"['https://openalex.org/A5089766786', 'https://openalex.org/A5056252154', 'https://openalex.org/A5073487056']"
https://openalex.org/W2103362145,2010,77,['https://openalex.org/A5034468528']
https://openalex.org/W1556806542,2010,74,"['https://openalex.org/A5019996096', 'https://openalex.org/A5044567071', 'https://openalex.org/A5018392096', 'https://openalex.org/A5079931812', 'https://openalex.org/A5069257022']"
https://openalex.org/W1987094625,2010,74,"['https://openalex.org/A5018392096', 'https://openalex.org/A5059792053']"
https://openalex.org/W2126911355,2012,71,"['https://openalex.org/A5033547979', 'https://openalex.org/A5087850840', 'https://openalex.org/A5060598258', 'https://openalex.org/A5026109331', 'https://openalex.org/A5044195667']"
https://openalex.org/W2127763099,2011,67,"['https://openalex.org/A5048935006', 'https://openalex.org/A5060598258', 'https://openalex.org/A5007095631']"
https://openalex.org/W1980989728,2014,63,"['https://openalex.org/A5109576174', 'https://openalex.org/A5034468528', 'https://openalex.org/A5065382337']"
https://openalex.org/W2096632135,2014,57,"['https://openalex.org/A5078276438', 'https://openalex.org/A5102875245', 'https://openalex.org/A5073481219', 'https://openalex.org/A5058712244', 'https://openalex.org/A5066458064', 'https://openalex.org/A5060598258']"
https://openalex.org/W2963312008,2015,57,"['https://openalex.org/A5069257022', 'https://openalex.org/A5018392096']"
https://openalex.org/W2465999789,2016,51,"['https://openalex.org/A5034468528', 'https://openalex.org/A5039496781']"
https://openalex.org/W2715499979,2016,50,['https://openalex.org/A5112824788']
https://openalex.org/W2899514909,2018,47,"['https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W3097181570,2020,42,"['https://openalex.org/A5019136836', 'https://openalex.org/A5014437029', 'https://openalex.org/A5054129638', 'https://openalex.org/A5084395089']"
https://openalex.org/W3022331215,2020,38,"['https://openalex.org/A5081865654', 'https://openalex.org/A5034728614', 'https://openalex.org/A5058319194', 'https://openalex.org/A5101397764']"
https://openalex.org/W3028737585,2020,38,"['https://openalex.org/A5079383725', 'https://openalex.org/A5076235905', 'https://openalex.org/A5011682322']"
https://openalex.org/W3120020120,2021,35,"['https://openalex.org/A5076455112', 'https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W4287207693,2021,33,"['https://openalex.org/A5078598841', 'https://openalex.org/A5069223427', 'https://openalex.org/A5083151508', 'https://openalex.org/A5038858136', 'https://openalex.org/A5033364470', 'https://openalex.org/A5069001141']"
https://openalex.org/W4384923919,2023,14,"['https://openalex.org/A5008178092', 'https://openalex.org/A5076235905', 'https://openalex.org/A5092507251', 'https://openalex.org/A5028843362', 'https://openalex.org/A5079366194', 'https://openalex.org/A5022362463', 'https://openalex.org/A5021527359']"
https://openalex.org/W2362843568,2010,64,"['https://openalex.org/A5034468528', 'https://openalex.org/A5008519762', 'https://openalex.org/A5065382337', 'https://openalex.org/A5043933405']"
https://openalex.org/W2063138928,2011,57,"['https://openalex.org/A5042821211', 'https://openalex.org/A5011700523', 'https://openalex.org/A5112057672', 'https://openalex.org/A5062316983', 'https://openalex.org/A5012746606', 'https://openalex.org/A5052605980', 'https://openalex.org/A5014041950', 'https://openalex.org/A5022635990', 'https://openalex.org/A5112221688']"
https://openalex.org/W4231343109,2011,57,"['https://openalex.org/A5065382337', 'https://openalex.org/A5034468528']"
https://openalex.org/W2116258879,2010,55,"['https://openalex.org/A5008962443', 'https://openalex.org/A5034468528', 'https://openalex.org/A5049539014']"
https://openalex.org/W1559601730,2012,49,"['https://openalex.org/A5016014168', 'https://openalex.org/A5025458199', 'https://openalex.org/A5040472716']"
https://openalex.org/W1917374279,2015,48,"['https://openalex.org/A5076235905', 'https://openalex.org/A5049217362', 'https://openalex.org/A5012765936', 'https://openalex.org/A5036148107', 'https://openalex.org/A5053964476']"
https://openalex.org/W2001047568,2015,47,"['https://openalex.org/A5042355795', 'https://openalex.org/A5101650308', 'https://openalex.org/A5009594982', 'https://openalex.org/A5109728989']"
https://openalex.org/W1853931020,2015,45,['https://openalex.org/A5064171835']
https://openalex.org/W2767954870,2017,42,['https://openalex.org/A5064171835']
https://openalex.org/W2808518139,2018,41,"['https://openalex.org/A5034728614', 'https://openalex.org/A5062757270', 'https://openalex.org/A5048101000']"
https://openalex.org/W2969364993,2019,41,"['https://openalex.org/A5022761956', 'https://openalex.org/A5034728614']"
https://openalex.org/W2290990107,2016,39,"['https://openalex.org/A5112221688', 'https://openalex.org/A5034483772', 'https://openalex.org/A5042821211', 'https://openalex.org/A5012746606', 'https://openalex.org/A5059933477', 'https://openalex.org/A5014041950', 'https://openalex.org/A5066699228', 'https://openalex.org/A5002865552', 'https://openalex.org/A5010176480']"
https://openalex.org/W2510302779,2016,39,"['https://openalex.org/A5076235905', 'https://openalex.org/A5077490518', 'https://openalex.org/A5066883909', 'https://openalex.org/A5013485569', 'https://openalex.org/A5076464311', 'https://openalex.org/A5005410642', 'https://openalex.org/A5081839926']"
https://openalex.org/W2896972046,2018,39,"['https://openalex.org/A5018596092', 'https://openalex.org/A5041094757', 'https://openalex.org/A5005310080', 'https://openalex.org/A5011019907', 'https://openalex.org/A5113660697', 'https://openalex.org/A5034468528']"
https://openalex.org/W2989368430,2019,39,"['https://openalex.org/A5046604116', 'https://openalex.org/A5034728614', 'https://openalex.org/A5084497699', 'https://openalex.org/A5059585472', 'https://openalex.org/A5079841918', 'https://openalex.org/A5053385413']"
https://openalex.org/W2986148085,2019,38,['https://openalex.org/A5034728614']
https://openalex.org/W2973783136,2019,36,"['https://openalex.org/A5026280184', 'https://openalex.org/A5034108921', 'https://openalex.org/A5101791346', 'https://openalex.org/A5070709298', 'https://openalex.org/A5034468528', 'https://openalex.org/A5025756610']"
https://openalex.org/W2995364987,2019,36,"['https://openalex.org/A5042435184', 'https://openalex.org/A5018392096', 'https://openalex.org/A5019051904', 'https://openalex.org/A5069257022', 'https://openalex.org/A5070236501']"
https://openalex.org/W2958944865,2019,35,"['https://openalex.org/A5018777562', 'https://openalex.org/A5069001141']"
https://openalex.org/W3016906078,2020,35,"['https://openalex.org/A5008207322', 'https://openalex.org/A5069001141']"
https://openalex.org/W3120380938,2021,31,"['https://openalex.org/A5078598841', 'https://openalex.org/A5069223427', 'https://openalex.org/A5083151508', 'https://openalex.org/A5038858136', 'https://openalex.org/A5033364470', 'https://openalex.org/A5069001141']"
https://openalex.org/W4224211318,2022,20,"['https://openalex.org/A5014407399', 'https://openalex.org/A5086873475', 'https://openalex.org/A5103025333', 'https://openalex.org/A5112132496', 'https://openalex.org/A5054588883', 'https://openalex.org/A5042595041', 'https://openalex.org/A5069001141']"
https://openalex.org/W4312802135,2022,20,"['https://openalex.org/A5076455112', 'https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W2155183589,2008,59,"['https://openalex.org/A5031952531', 'https://openalex.org/A5032061401']"
https://openalex.org/W2106572990,2009,55,"['https://openalex.org/A5008519762', 'https://openalex.org/A5034468528', 'https://openalex.org/A5043933405']"
https://openalex.org/W2054383246,2009,47,"['https://openalex.org/A5042821211', 'https://openalex.org/A5011700523', 'https://openalex.org/A5033566393', 'https://openalex.org/A5006858820', 'https://openalex.org/A5014041950', 'https://openalex.org/A5022635990', 'https://openalex.org/A5112221688']"
https://openalex.org/W2104419379,2015,38,"['https://openalex.org/A5060835507', 'https://openalex.org/A5060505967', 'https://openalex.org/A5070753993', 'https://openalex.org/A5070147321']"
https://openalex.org/W2022080843,2014,36,"['https://openalex.org/A5056108178', 'https://openalex.org/A5031124926', 'https://openalex.org/A5034468528', 'https://openalex.org/A5018828867']"
https://openalex.org/W2283228772,2015,34,"['https://openalex.org/A5016014168', 'https://openalex.org/A5001765277', 'https://openalex.org/A5025458199', 'https://openalex.org/A5040472716']"
https://openalex.org/W2231163848,2016,33,"['https://openalex.org/A5056108178', 'https://openalex.org/A5018828867', 'https://openalex.org/A5044395803', 'https://openalex.org/A5034468528']"
https://openalex.org/W2572953362,2017,33,"['https://openalex.org/A5062757270', 'https://openalex.org/A5034728614', 'https://openalex.org/A5082779675', 'https://openalex.org/A5062260087', 'https://openalex.org/A5006667336', 'https://openalex.org/A5050307246']"
https://openalex.org/W2950408549,2019,33,"['https://openalex.org/A5102763537', 'https://openalex.org/A5024385868', 'https://openalex.org/A5069001141']"
https://openalex.org/W2970355171,2019,31,"['https://openalex.org/A5034468528', 'https://openalex.org/A5084479945']"
https://openalex.org/W2999124990,2020,30,"['https://openalex.org/A5019136836', 'https://openalex.org/A5062380101', 'https://openalex.org/A5084395089']"
https://openalex.org/W4300971790,2020,29,"['https://openalex.org/A5076455112', 'https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W3037060902,2020,28,"['https://openalex.org/A5089342453', 'https://openalex.org/A5014041950']"
https://openalex.org/W3165702520,2021,23,"['https://openalex.org/A5011580452', 'https://openalex.org/A5043728035', 'https://openalex.org/A5019136836', 'https://openalex.org/A5084395089']"
https://openalex.org/W3170644058,2021,23,"['https://openalex.org/A5010879920', 'https://openalex.org/A5048901866', 'https://openalex.org/A5006695988', 'https://openalex.org/A5058284930', 'https://openalex.org/A5044130443']"
https://openalex.org/W4206418702,2022,17,"['https://openalex.org/A5001130163', 'https://openalex.org/A5032290858', 'https://openalex.org/A5035849938', 'https://openalex.org/A5046683404', 'https://openalex.org/A5034468528', 'https://openalex.org/A5067958710']"
https://openalex.org/W4212974210,2022,17,"['https://openalex.org/A5025241331', 'https://openalex.org/A5034468528', 'https://openalex.org/A5020052399', 'https://openalex.org/A5077614137', 'https://openalex.org/A5012994685', 'https://openalex.org/A5063790438', 'https://openalex.org/A5073168232']"
https://openalex.org/W2015627258,2011,37,"['https://openalex.org/A5033547979', 'https://openalex.org/A5042539925', 'https://openalex.org/A5102800269', 'https://openalex.org/A5069315910', 'https://openalex.org/A5103442398', 'https://openalex.org/A5085065642', 'https://openalex.org/A5011916919', 'https://openalex.org/A5060598258', 'https://openalex.org/A5028309092']"
https://openalex.org/W2128735478,2012,37,"['https://openalex.org/A5061911740', 'https://openalex.org/A5009103844', 'https://openalex.org/A5014931471', 'https://openalex.org/A5064171835', 'https://openalex.org/A5008950244']"
https://openalex.org/W2094771235,2011,34,"['https://openalex.org/A5042821211', 'https://openalex.org/A5011700523', 'https://openalex.org/A5011621738', 'https://openalex.org/A5006858820', 'https://openalex.org/A5062316983', 'https://openalex.org/A5012746606', 'https://openalex.org/A5014041950', 'https://openalex.org/A5112221688']"
https://openalex.org/W2253408816,2016,31,"['https://openalex.org/A5085035611', 'https://openalex.org/A5050020236', 'https://openalex.org/A5006267610', 'https://openalex.org/A5034468528', 'https://openalex.org/A5023183404']"
https://openalex.org/W2778157824,2018,31,"['https://openalex.org/A5083840626', 'https://openalex.org/A5019136836']"
https://openalex.org/W2290589277,2015,29,"['https://openalex.org/A5026585886', 'https://openalex.org/A5031952531', 'https://openalex.org/A5032061401']"
https://openalex.org/W2293191064,2016,29,"['https://openalex.org/A5071161877', 'https://openalex.org/A5034468528', 'https://openalex.org/A5065382337']"
https://openalex.org/W2105176514,2015,28,"['https://openalex.org/A5042355795', 'https://openalex.org/A5101650308', 'https://openalex.org/A5109728989']"
https://openalex.org/W2289521222,2016,28,"['https://openalex.org/A5011621738', 'https://openalex.org/A5059933477', 'https://openalex.org/A5014041950', 'https://openalex.org/A5042821211', 'https://openalex.org/A5053410104', 'https://openalex.org/A5012746606', 'https://openalex.org/A5010176480', 'https://openalex.org/A5112221688']"
https://openalex.org/W2485867098,2018,28,"['https://openalex.org/A5004550829', 'https://openalex.org/A5090090567', 'https://openalex.org/A5076235905', 'https://openalex.org/A5077490518']"
https://openalex.org/W2885922515,2018,27,"['https://openalex.org/A5101689796', 'https://openalex.org/A5064171835']"
https://openalex.org/W3029690672,2020,26,"['https://openalex.org/A5053385413', 'https://openalex.org/A5034728614', 'https://openalex.org/A5089262955', 'https://openalex.org/A5081925452']"
https://openalex.org/W3157168703,2021,22,"['https://openalex.org/A5079255958', 'https://openalex.org/A5019136836', 'https://openalex.org/A5084395089']"
https://openalex.org/W3198758104,2021,21,"['https://openalex.org/A5074367596', 'https://openalex.org/A5053672689', 'https://openalex.org/A5075007159', 'https://openalex.org/A5069001141', 'https://openalex.org/A5057260690', 'https://openalex.org/A5047736740']"
https://openalex.org/W1479935453,2005,47,"['https://openalex.org/A5046943453', 'https://openalex.org/A5031952531']"
https://openalex.org/W1499427961,2005,47,"['https://openalex.org/A5018392096', 'https://openalex.org/A5077155985', 'https://openalex.org/A5109879262', 'https://openalex.org/A5059792053']"
https://openalex.org/W1972036494,2011,30,"['https://openalex.org/A5071161877', 'https://openalex.org/A5034468528', 'https://openalex.org/A5064118152', 'https://openalex.org/A5065382337']"
https://openalex.org/W2011056674,2011,29,"['https://openalex.org/A5032061401', 'https://openalex.org/A5031952531', 'https://openalex.org/A5046943453']"
https://openalex.org/W2329378006,2014,28,"['https://openalex.org/A5033547979', 'https://openalex.org/A5042539925', 'https://openalex.org/A5011916919', 'https://openalex.org/A5060598258']"
https://openalex.org/W1642225828,2015,27,"['https://openalex.org/A5042355795', 'https://openalex.org/A5101650308']"
https://openalex.org/W2083400119,2015,25,"['https://openalex.org/A5006942960', 'https://openalex.org/A5034468528']"
https://openalex.org/W3095059473,2018,24,"['https://openalex.org/A5034610085', 'https://openalex.org/A5012545447', 'https://openalex.org/A5034468528', 'https://openalex.org/A5047449859']"
https://openalex.org/W2983839545,2019,23,"['https://openalex.org/A5034728614', 'https://openalex.org/A5113885169', 'https://openalex.org/A5073893699', 'https://openalex.org/A5048101000']"
https://openalex.org/W2996468051,2020,22,"['https://openalex.org/A5034728614', 'https://openalex.org/A5062757270', 'https://openalex.org/A5082779675', 'https://openalex.org/A5068007932']"
https://openalex.org/W3111903106,2021,19,"['https://openalex.org/A5015108715', 'https://openalex.org/A5034728614', 'https://openalex.org/A5072766947']"
https://openalex.org/W4311621852,2022,12,"['https://openalex.org/A5008207322', 'https://openalex.org/A5002153637', 'https://openalex.org/A5058712244', 'https://openalex.org/A5084956721', 'https://openalex.org/A5078276438', 'https://openalex.org/A5040018261', 'https://openalex.org/A5069001141']"
https://openalex.org/W103327380,2005,41,"['https://openalex.org/A5011387239', 'https://openalex.org/A5046943453', 'https://openalex.org/A5031952531']"
https://openalex.org/W2021749447,2010,27,"['https://openalex.org/A5034468528', 'https://openalex.org/A5058705054', 'https://openalex.org/A5008351293']"
https://openalex.org/W2023416277,2013,25,"['https://openalex.org/A5102987323', 'https://openalex.org/A5034468528', 'https://openalex.org/A5065382337']"
https://openalex.org/W2794058103,2018,23,"['https://openalex.org/A5076651767', 'https://openalex.org/A5050551131', 'https://openalex.org/A5020734965', 'https://openalex.org/A5020152678', 'https://openalex.org/A5018235085', 'https://openalex.org/A5042355795', 'https://openalex.org/A5085139454', 'https://openalex.org/A5017095669', 'https://openalex.org/A5009232244']"
https://openalex.org/W2908603046,2018,22,"['https://openalex.org/A5042133506', 'https://openalex.org/A5034468528', 'https://openalex.org/A5087971127']"
https://openalex.org/W2999821816,2020,18,"['https://openalex.org/A5073384203', 'https://openalex.org/A5069001141']"
https://openalex.org/W3211600365,2021,17,"['https://openalex.org/A5076235905', 'https://openalex.org/A5037113997', 'https://openalex.org/A5053964476', 'https://openalex.org/A5018430213', 'https://openalex.org/A5065867207']"
https://openalex.org/W3211619980,2021,16,"['https://openalex.org/A5087090605', 'https://openalex.org/A5014041950', 'https://openalex.org/A5014128572', 'https://openalex.org/A5053016316', 'https://openalex.org/A5006051564', 'https://openalex.org/A5026676719']"
https://openalex.org/W3214486759,2021,16,"['https://openalex.org/A5022293526', 'https://openalex.org/A5011732280']"
https://openalex.org/W4286588454,2022,11,"['https://openalex.org/A5070356107', 'https://openalex.org/A5082563790', 'https://openalex.org/A5090663249', 'https://openalex.org/A5085714892', 'https://openalex.org/A5021346979']"
https://openalex.org/W1971795786,2006,31,"['https://openalex.org/A5046943453', 'https://openalex.org/A5031952531', 'https://openalex.org/A5028962895']"
https://openalex.org/W2162419662,2010,26,"['https://openalex.org/A5034468528', 'https://openalex.org/A5065382337', 'https://openalex.org/A5062490981']"
https://openalex.org/W2081733952,2012,22,"['https://openalex.org/A5018392096', 'https://openalex.org/A5059792053', 'https://openalex.org/A5069257022']"
https://openalex.org/W2042876621,2011,21,['https://openalex.org/A5034468528']
https://openalex.org/W120686547,2013,20,"['https://openalex.org/A5018392096', 'https://openalex.org/A5069257022']"
https://openalex.org/W2054030334,2014,20,"['https://openalex.org/A5006942960', 'https://openalex.org/A5034468528']"
https://openalex.org/W2126550623,2013,20,"['https://openalex.org/A5016014168', 'https://openalex.org/A5025458199', 'https://openalex.org/A5040472716']"
https://openalex.org/W2788414240,2018,19,"['https://openalex.org/A5034728614', 'https://openalex.org/A5076828114']"
https://openalex.org/W2963664646,2018,19,"['https://openalex.org/A5069001141', 'https://openalex.org/A5078127601', 'https://openalex.org/A5036255196', 'https://openalex.org/A5051281716', 'https://openalex.org/A5027729144', 'https://openalex.org/A5065939739', 'https://openalex.org/A5071611289', 'https://openalex.org/A5055068548']"
https://openalex.org/W2136416153,2016,18,"['https://openalex.org/A5011732280', 'https://openalex.org/A5034869835', 'https://openalex.org/A5080359974']"
https://openalex.org/W403354498,2015,18,"['https://openalex.org/A5037895834', 'https://openalex.org/A5023298828', 'https://openalex.org/A5034468528']"
https://openalex.org/W2904245853,2019,17,"['https://openalex.org/A5014041950', 'https://openalex.org/A5078326698', 'https://openalex.org/A5014128572', 'https://openalex.org/A5082169271', 'https://openalex.org/A5053016316']"
https://openalex.org/W2956132740,2019,17,"['https://openalex.org/A5011732280', 'https://openalex.org/A5064141024']"
https://openalex.org/W3060508733,2020,17,"['https://openalex.org/A5030379300', 'https://openalex.org/A5035533466', 'https://openalex.org/A5060277811', 'https://openalex.org/A5042595041', 'https://openalex.org/A5067141358', 'https://openalex.org/A5073384203', 'https://openalex.org/A5069001141']"
https://openalex.org/W4231458631,2020,16,"['https://openalex.org/A5091686932', 'https://openalex.org/A5068414530', 'https://openalex.org/A5063647785', 'https://openalex.org/A5013670125', 'https://openalex.org/A5084279765', 'https://openalex.org/A5065337650', 'https://openalex.org/A5064278484', 'https://openalex.org/A5069001141']"
https://openalex.org/W3207043436,2021,15,"['https://openalex.org/A5076455112', 'https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W3153861127,2021,14,"['https://openalex.org/A5013385420', 'https://openalex.org/A5037994930', 'https://openalex.org/A5070356107', 'https://openalex.org/A5054574752', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5031312546']"
https://openalex.org/W1952483156,2009,23,"['https://openalex.org/A5018392096', 'https://openalex.org/A5059792053']"
https://openalex.org/W1522716971,2011,20,"['https://openalex.org/A5018392096', 'https://openalex.org/A5059792053', 'https://openalex.org/A5039789856', 'https://openalex.org/A5069257022']"
https://openalex.org/W2008123691,2015,17,"['https://openalex.org/A5034728614', 'https://openalex.org/A5035948107']"
https://openalex.org/W2792569234,2018,17,"['https://openalex.org/A5075963224', 'https://openalex.org/A5039268440', 'https://openalex.org/A5037895834', 'https://openalex.org/A5034468528', 'https://openalex.org/A5029638799']"
https://openalex.org/W2898639743,2018,17,"['https://openalex.org/A5076455112', 'https://openalex.org/A5028241795', 'https://openalex.org/A5027313517', 'https://openalex.org/A5010879920', 'https://openalex.org/A5062498796']"
https://openalex.org/W2258839699,2016,15,"['https://openalex.org/A5006942960', 'https://openalex.org/A5083963466', 'https://openalex.org/A5034468528']"
https://openalex.org/W4235977939,2020,15,"['https://openalex.org/A5068414530', 'https://openalex.org/A5084279765', 'https://openalex.org/A5013670125', 'https://openalex.org/A5009692823', 'https://openalex.org/A5064278484', 'https://openalex.org/A5063647785', 'https://openalex.org/A5069001141']"
https://openalex.org/W3011538160,2020,14,"['https://openalex.org/A5037686857', 'https://openalex.org/A5061996710', 'https://openalex.org/A5105349764', 'https://openalex.org/A5034468528', 'https://openalex.org/A5078628299']"
https://openalex.org/W2072275670,2001,30,"['https://openalex.org/A5031952531', 'https://openalex.org/A5080391864']"
https://openalex.org/W1568395653,2006,24,"['https://openalex.org/A5031952531', 'https://openalex.org/A5032061401']"
https://openalex.org/W2094094422,2011,17,"['https://openalex.org/A5074780862', 'https://openalex.org/A5042030913', 'https://openalex.org/A5065033590', 'https://openalex.org/A5025328876', 'https://openalex.org/A5081147278', 'https://openalex.org/A5025213594', 'https://openalex.org/A5014041950', 'https://openalex.org/A5052605980', 'https://openalex.org/A5087452041']"
https://openalex.org/W1988108041,2012,15,"['https://openalex.org/A5022334515', 'https://openalex.org/A5052965447', 'https://openalex.org/A5070753993', 'https://openalex.org/A5022368086', 'https://openalex.org/A5103234310', 'https://openalex.org/A5004923254']"
https://openalex.org/W4239333104,2018,15,"['https://openalex.org/A5016014168', 'https://openalex.org/A5029258117', 'https://openalex.org/A5070281103', 'https://openalex.org/A5084496542']"
https://openalex.org/W2211659822,2015,14,"['https://openalex.org/A5011512226', 'https://openalex.org/A5018392096', 'https://openalex.org/A5059792053']"
https://openalex.org/W2279468390,2016,13,"['https://openalex.org/A5056108178', 'https://openalex.org/A5034468528', 'https://openalex.org/A5031124926', 'https://openalex.org/A5046867690', 'https://openalex.org/A5048566788', 'https://openalex.org/A5018828867']"
https://openalex.org/W3023999998,2020,13,"['https://openalex.org/A5101689796', 'https://openalex.org/A5064171835', 'https://openalex.org/A5061960454', 'https://openalex.org/A5020296382', 'https://openalex.org/A5076973801']"
https://openalex.org/W3197443202,2021,12,"['https://openalex.org/A5071983183', 'https://openalex.org/A5060598258', 'https://openalex.org/A5033364470']"
https://openalex.org/W3215314871,2021,12,"['https://openalex.org/A5079408277', 'https://openalex.org/A5088346775', 'https://openalex.org/A5060598258', 'https://openalex.org/A5083151508', 'https://openalex.org/A5047054473', 'https://openalex.org/A5022408311', 'https://openalex.org/A5058444781', 'https://openalex.org/A5033364470', 'https://openalex.org/A5006115428']"
https://openalex.org/W4250728453,2021,12,"['https://openalex.org/A5013670125', 'https://openalex.org/A5091686932', 'https://openalex.org/A5084279765', 'https://openalex.org/A5068414530', 'https://openalex.org/A5047573998', 'https://openalex.org/A5063647785', 'https://openalex.org/A5064278484', 'https://openalex.org/A5069001141', 'https://openalex.org/A5037823865']"
https://openalex.org/W4200504585,2021,11,"['https://openalex.org/A5011580452', 'https://openalex.org/A5084395089', 'https://openalex.org/A5019136836', 'https://openalex.org/A5043728035']"
https://openalex.org/W1552871066,2005,21,"['https://openalex.org/A5111427134', 'https://openalex.org/A5028727904', 'https://openalex.org/A5031952531']"
https://openalex.org/W169251169,2014,12,"['https://openalex.org/A5034468528', 'https://openalex.org/A5065382337']"
https://openalex.org/W2526011725,2016,12,"['https://openalex.org/A5002059425', 'https://openalex.org/A5032061401', 'https://openalex.org/A5031952531']"
https://openalex.org/W3022191697,2020,11,"['https://openalex.org/A5031271510', 'https://openalex.org/A5019051904', 'https://openalex.org/A5018392096', 'https://openalex.org/A5069257022', 'https://openalex.org/A5070236501', 'https://openalex.org/A5060152403', 'https://openalex.org/A5049278459']"
https://openalex.org/W3086577903,2020,11,"['https://openalex.org/A5004882355', 'https://openalex.org/A5064171835', 'https://openalex.org/A5101689796', 'https://openalex.org/A5002085983']"
https://openalex.org/W2081816654,2010,14,"['https://openalex.org/A5036669088', 'https://openalex.org/A5034728614']"
https://openalex.org/W2117392946,2009,14,"['https://openalex.org/A5002233187', 'https://openalex.org/A5086308811', 'https://openalex.org/A5041232026', 'https://openalex.org/A5111458484', 'https://openalex.org/A5049765815']"
https://openalex.org/W2002406444,2012,12,"['https://openalex.org/A5087894393', 'https://openalex.org/A5031952531', 'https://openalex.org/A5106430229']"
https://openalex.org/W2623705857,2017,12,"['https://openalex.org/A5018392096', 'https://openalex.org/A5110328496']"
https://openalex.org/W4377077067,2018,11,"['https://openalex.org/A5004550829', 'https://openalex.org/A5090090567', 'https://openalex.org/A5076235905', 'https://openalex.org/A5077490518']"
https://openalex.org/W2011997823,2009,11,['https://openalex.org/A5076235905']
https://openalex.org/W2016191794,2004,14,"['https://openalex.org/A5034468528', 'https://openalex.org/A5058705054', 'https://openalex.org/A5008351293']"
https://openalex.org/W1998905661,2002,14,"['https://openalex.org/A5008351293', 'https://openalex.org/A5058705054', 'https://openalex.org/A5034468528']"
https://openalex.org/W3121257585,2013,939,"['https://openalex.org/A5050656871', 'https://openalex.org/A5084449778', 'https://openalex.org/A5076189854', 'https://openalex.org/A5058390249', 'https://openalex.org/A5073851550', 'https://openalex.org/A5068413510', 'https://openalex.org/A5023397430', 'https://openalex.org/A5077125314']"
https://openalex.org/W2962749469,2016,786,"['https://openalex.org/A5030826237', 'https://openalex.org/A5056401069', 'https://openalex.org/A5076189854', 'https://openalex.org/A5100450462']"
https://openalex.org/W2127785456,2010,420,"['https://openalex.org/A5033428202', 'https://openalex.org/A5108099500', 'https://openalex.org/A5110272100', 'https://openalex.org/A5076189854', 'https://openalex.org/A5028125399']"
https://openalex.org/W2588334501,2017,418,"['https://openalex.org/A5021261847', 'https://openalex.org/A5076189854', 'https://openalex.org/A5011012964', 'https://openalex.org/A5091272738']"
https://openalex.org/W1882303714,2014,393,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5011488053', 'https://openalex.org/A5001656908', 'https://openalex.org/A5110311576', 'https://openalex.org/A5073875709', 'https://openalex.org/A5032926589', 'https://openalex.org/A5111672074', 'https://openalex.org/A5025218537']"
https://openalex.org/W2117744325,2013,350,"['https://openalex.org/A5076189854', 'https://openalex.org/A5006700143', 'https://openalex.org/A5004439426', 'https://openalex.org/A5038907218']"
https://openalex.org/W1594207996,2021,319,"['https://openalex.org/A5076189854', 'https://openalex.org/A5013065278', 'https://openalex.org/A5057744915', 'https://openalex.org/A5020382643', 'https://openalex.org/A5020484324', 'https://openalex.org/A5052910635']"
https://openalex.org/W2036625304,2011,307,"['https://openalex.org/A5076189854', 'https://openalex.org/A5023292508', 'https://openalex.org/A5101416109', 'https://openalex.org/A5028448267']"
https://openalex.org/W2006218290,2012,299,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5042890616', 'https://openalex.org/A5039841997', 'https://openalex.org/A5031799782', 'https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
